Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
simple sofa,,Yellow,Color,Light blue,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,Aqua,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_4_6,4_6,12995,Kjcr46iAdWEY4eADo,32C3,"(4, 192)"
simple sofa,,Yellow,Color,Purple,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Yellow,Purple,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_4_7,4_7,12995,RR5yh9aG4CTtCeHkv,32C3,"(4, 224)"
simple sofa,,Green,Color,Brown,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Brown,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_5_0,5_0,12995,w5K79XndJJo5wcRRM,32C3,"(5, 0)"
simple sofa,,Green,Color,Blue,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Blue,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_5_1,5_1,12995,eHKJk9AmtBuf9DwfK,32C3,"(5, 32)"
simple sofa,,Green,Color,White,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,White,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_5_2,5_2,12995,7T765FdfA4DFaaYFu,32C3,"(5, 64)"
simple sofa,,Green,Color,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Pink,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_5_3,5_3,12995,bu8SqR76uvoypMSCD,32C3,"(5, 96)"
simple sofa,,Green,Color,Yellow,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Yellow,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_5_4,5_4,12995,yoswv7FEBodcpwATP,32C3,"(5, 128)"
simple sofa,,Green,Color,Green,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Green,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_5_5,5_5,12995,q3niCbDcaZYtpyX8N,32C3,"(5, 160)"
simple sofa,,Green,Color,Light blue,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Aqua,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_5_6,5_6,12995,eAAZRMccqjzBpT3fe,32C3,"(5, 192)"
simple sofa,,Green,Color,Purple,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Green,Purple,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_5_7,5_7,12995,SNejacgekHDMTRWT3,32C3,"(5, 224)"
simple sofa,,Blue,Color,Brown,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Aqua,Brown,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_6_0,6_0,12995,ZpBgcmjc6qzAvaZcC,32C3,"(6, 0)"
simple sofa,,Blue,Color,Blue,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Aqua,Blue,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_6_1,6_1,12995,cvbaNXYLm9rZv3BSu,32C3,"(6, 32)"
simple sofa,,Blue,Color,White,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Aqua,White,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_6_2,6_2,12995,K6PYXXteXcnLhcGya,32C3,"(6, 64)"
simple sofa,,Blue,Color,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Aqua,Pink,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_6_3,6_3,12995,etK5y7MePmsGLxkmQ,32C3,"(6, 96)"
simple sofa,,Blue,Color,Yellow,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Aqua,Yellow,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_6_4,6_4,12995,N2ijui9fy3gnqKkij,32C3,"(6, 128)"
simple sofa,,Blue,Color,Green,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Aqua,Green,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_6_5,6_5,12995,pEaksRwZ6MAK3HMpC,32C3,"(6, 160)"
simple sofa,,Blue,Color,Light blue,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Aqua,Aqua,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_6_6,6_6,12995,AHjNw8az96vj7qDwN,32C3,"(6, 192)"
simple sofa,,Blue,Color,Purple,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Aqua,Purple,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_6_7,6_7,12995,oy8NyGyNRAgfZsfjF,32C3,"(6, 224)"
simple sofa,,Purple,Color,Brown,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Purple,Brown,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_7_0,7_0,12995,AWGsHTwYYSjTBiKg3,32C3,"(7, 0)"
simple sofa,,Purple,Color,Blue,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Purple,Blue,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_7_1,7_1,12995,9PL338iqbNg2v4Lhs,32C3,"(7, 32)"
simple sofa,,Purple,Color,White,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Purple,White,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_7_2,7_2,12995,xChZiwbHBE6GZQ9BP,32C3,"(7, 64)"
simple sofa,,Purple,Color,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Purple,Pink,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_7_3,7_3,12995,f4zgfTCzzjDTa4n2z,32C3,"(7, 96)"
simple sofa,,Purple,Color,Yellow,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Purple,Yellow,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_7_4,7_4,12995,kBdksfYTBWnujSHjE,32C3,"(7, 128)"
simple sofa,,Purple,Color,Green,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Purple,Green,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_7_5,7_5,12995,KSnuNGbpN9tFo2ncJ,32C3,"(7, 160)"
simple sofa,,Purple,Color,Light blue,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Purple,Aqua,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_7_6,7_6,12995,y4WE8CzNafeumiAWi,32C3,"(7, 192)"
simple sofa,,Purple,Color,Purple,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1400,350,Purple,Purple,2x1,No,1300.0,Poki,Nook's Cranny; HHP Office,,,,103,living room,,simple,,,Chair,Sofa,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleSofaL_Remake_7_7,7_7,12995,Lvd39ckfpiCk4Q8Tk,32C3,"(7, 224)"
simple stool,,,,Brown,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,920,230,Brown,Brown,1x1,Yes,830.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleStoolS_Remake_0_0,0_0,12991,9APNtCv4zuwswKCgk,32BF,"(0, 0)"
simple stool,,,,Blue,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,920,230,Blue,Blue,1x1,Yes,830.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleStoolS_Remake_0_1,0_1,12991,A2gZpQcyqxW2qmADT,32BF,"(0, 32)"
simple stool,,,,White,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,920,230,White,White,1x1,Yes,830.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleStoolS_Remake_0_2,0_2,12991,4LrKmTDqMQvzHdGmM,32BF,"(0, 64)"
simple stool,,,,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,920,230,Pink,Pink,1x1,Yes,830.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleStoolS_Remake_0_3,0_3,12991,R4ENrQeKpANirQytm,32BF,"(0, 96)"
simple stool,,,,Yellow,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,920,230,Yellow,Yellow,1x1,Yes,830.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleStoolS_Remake_0_4,0_4,12991,gYjdJKRKPcfu3QZQ4,32BF,"(0, 128)"
simple stool,,,,Green,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,920,230,Green,Green,1x1,Yes,830.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleStoolS_Remake_0_5,0_5,12991,enuBSPBBwgTSJtRYq,32BF,"(0, 160)"
simple stool,,,,Light blue,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,920,230,Aqua,Aqua,1x1,Yes,830.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleStoolS_Remake_0_6,0_6,12991,hvkeAynFPnFisvaEq,32BF,"(0, 192)"
simple stool,,,,Purple,Fabric color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,920,230,Purple,Purple,1x1,Yes,830.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleStoolS_Remake_0_7,0_7,12991,f5anEq9QaNcvb5zdj,32BF,"(0, 224)"
simple streetlamp,,Silver,Color,,,No,No,No,,,,5200.0,NFS,7500,Gray,Gray,1x1,No,300.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,city life,park,,,Lighting,Yes,Lamp,Yes,Does not play music,Spotlight,Not for sale,3.0.0,Yes,FtrStreetlampSimple_Remake_0_0,0_0,1077,M5QnufWuC5TGdRz9o,0435,"(0, 0)"
simple streetlamp,,Black,Color,,,No,No,No,,,,5200.0,NFS,7500,Black,Black,1x1,No,300.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,city life,park,,,Lighting,Yes,Lamp,Yes,Does not play music,Spotlight,Not for sale,3.0.0,Yes,FtrStreetlampSimple_Remake_1_0,1_0,1077,LRkbf5GpXxC9LWzJ7,0435,"(1, 0)"
simple streetlamp,,White,Color,,,No,No,No,,,,5200.0,NFS,7500,White,White,1x1,No,300.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,city life,park,,,Lighting,Yes,Lamp,Yes,Does not play music,Spotlight,Not for sale,3.0.0,Yes,FtrStreetlampSimple_Remake_2_0,2_0,1077,Rx4eoTBJBKgSsDawH,0435,"(2, 0)"
simple streetlamp,,Brown,Color,,,No,No,No,,,,5200.0,NFS,7500,Brown,Brown,1x1,No,300.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,city life,park,,,Lighting,Yes,Lamp,Yes,Does not play music,Spotlight,Not for sale,3.0.0,Yes,FtrStreetlampSimple_Remake_3_0,3_0,1077,3Kzo6KuLAXAvj3aKS,0435,"(3, 0)"
simple streetlamp,,Rust,Color,,,No,No,No,,,,5200.0,NFS,7500,White,Brown,1x1,No,300.0,Hotel Tickets,Hotel Souvenir Shop,,,,201,city life,park,,,Lighting,Yes,Lamp,Yes,Does not play music,Spotlight,Not for sale,3.0.0,Yes,FtrStreetlampSimple_Remake_4_0,4_0,1077,dpejm7mJnDaaGL4zP,0435,"(4, 0)"
simple table,,Natural,Color,,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Beige,Beige,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_0_0,0_0,12999,d36gaebWoLDQvPm6T,32C7,"(0, 0)"
simple table,,Natural,Color,Blue,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Beige,Blue,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_0_1,0_1,12999,c8gGJyrQxGvQsfNbL,32C7,"(0, 32)"
simple table,,Natural,Color,White,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Beige,White,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_0_2,0_2,12999,2CTgpx9q643XK8fcY,32C7,"(0, 64)"
simple table,,Natural,Color,Pink,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Beige,Pink,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_0_3,0_3,12999,rx4Y4iFgGswsnyfXn,32C7,"(0, 96)"
simple table,,Natural,Color,Yellow,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Beige,Yellow,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_0_4,0_4,12999,gnfPzmK2iPoqc3DEE,32C7,"(0, 128)"
simple table,,Natural,Color,Green,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Beige,Green,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_0_5,0_5,12999,WGQzcf8jX7yk8japB,32C7,"(0, 160)"
simple table,,Natural,Color,Light blue,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Beige,Aqua,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_0_6,0_6,12999,MaiWiRTBB5TwG2Daa,32C7,"(0, 192)"
simple table,,Natural,Color,Purple,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Beige,Purple,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_0_7,0_7,12999,d84sijhbAHQSShn6D,32C7,"(0, 224)"
simple table,,Brown,Color,,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Brown,Brown,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_1_0,1_0,12999,Q5n8NixPb8uuX4iC2,32C7,"(1, 0)"
simple table,,Brown,Color,Blue,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Brown,Blue,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_1_1,1_1,12999,NMwRrgkdvSxk3hrfQ,32C7,"(1, 32)"
simple table,,Brown,Color,White,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Brown,White,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_1_2,1_2,12999,fw3zmLxZdqLxPeqfk,32C7,"(1, 64)"
simple table,,Brown,Color,Pink,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Brown,Pink,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_1_3,1_3,12999,pY98bNHm9ZaCCgxQ7,32C7,"(1, 96)"
simple table,,Brown,Color,Yellow,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Brown,Yellow,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_1_4,1_4,12999,MbBnv8AR4iQcHaR8L,32C7,"(1, 128)"
simple table,,Brown,Color,Green,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Brown,Green,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_1_5,1_5,12999,CDzAgF66hSb92YE4Q,32C7,"(1, 160)"
simple table,,Brown,Color,Light blue,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Brown,Aqua,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_1_6,1_6,12999,4RH3X5GukAobxDmTZ,32C7,"(1, 192)"
simple table,,Brown,Color,Purple,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Brown,Purple,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_1_7,1_7,12999,zS5L9Tc5sQjRLHYWA,32C7,"(1, 224)"
simple table,,White,Color,,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,White,White,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_2_0,2_0,12999,y94E9nTysLiQpGS7Z,32C7,"(2, 0)"
simple table,,White,Color,Blue,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,White,Blue,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_2_1,2_1,12999,d97tfan8kfDBEoQky,32C7,"(2, 32)"
simple table,,White,Color,White,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,White,White,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_2_2,2_2,12999,j9ghy3x7nu6GqMQRP,32C7,"(2, 64)"
simple table,,White,Color,Pink,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,White,Pink,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_2_3,2_3,12999,sPwvDRJGLaTPMvngt,32C7,"(2, 96)"
simple table,,White,Color,Yellow,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,White,Yellow,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_2_4,2_4,12999,gBShz8oPzGNQpk9QB,32C7,"(2, 128)"
simple table,,White,Color,Green,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,White,Green,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_2_5,2_5,12999,StSXirEWZDpNLFqbv,32C7,"(2, 160)"
simple table,,White,Color,Light blue,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,White,Aqua,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_2_6,2_6,12999,aasmkCebdvYnaKGph,32C7,"(2, 192)"
simple table,,White,Color,Purple,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,White,Purple,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_2_7,2_7,12999,7CEGN5nftj4w3YZeB,32C7,"(2, 224)"
simple table,,Pink,Color,,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Pink,Pink,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_3_0,3_0,12999,3kaGqEctwCFqyn2E4,32C7,"(3, 0)"
simple table,,Pink,Color,Blue,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Pink,Blue,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_3_1,3_1,12999,22q7gCRnkSWCFB9DX,32C7,"(3, 32)"
simple table,,Pink,Color,White,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Pink,White,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_3_2,3_2,12999,5TwzTSvnSc2Jrd4Pg,32C7,"(3, 64)"
simple table,,Pink,Color,Pink,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Pink,Pink,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_3_3,3_3,12999,J9MhuvjSNSfmZSxTJ,32C7,"(3, 96)"
simple table,,Pink,Color,Yellow,Cloth,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,1200,300,Pink,Yellow,2x1,Yes,1100.0,Poki,Nook's Cranny; HHP Office,,,,151,living room,,simple,,,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrSimpleTableM_Remake_3_4,3_4,12999,Zbd9dKAqAXwzdTLLz,32C7,"(3, 128)"
