Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
rubber half apron,,,Orange,No,1000,250,51,Black,Orange,1x1,900.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Simple,Active,outdoorsy; work,2,No,For sale,2.0.0,Yes,BottomsTexSkirtLongRubber1,1397,14981,epPsCZQD9CCfNd3dS,3A85
rubber half apron,,,White,No,1000,250,51,White,Beige,1x1,900.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Simple,Active,outdoorsy; work,3,No,For sale,2.0.0,Yes,BottomsTexSkirtLongRubber2,1397,14982,Rnt8rdaz5J7eignZp,3A86
sailor skirt,,,Navy blue,No,980,245,51,Blue,Blue,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Simple,everyday; formal,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineSailor0,144,3341,yyQMMTYNGy7cbs2io,0D0D
sailor skirt,,,Red,No,980,245,51,Red,Red,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Simple,everyday; formal,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineSailor6,144,11640,GjeJ8AiZA2wz9Amrx,2D78
sailor skirt,,,Pink,No,980,245,51,Pink,Pink,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Simple,everyday; formal,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineSailor7,144,11641,ttwGFMpPXQjHJdxuP,2D79
sailor skirt,,,Orange,No,980,245,51,Orange,Orange,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Simple,everyday; formal,4,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineSailor1,144,11635,Kq8WayHX2g9FdWQAR,2D73
sailor skirt,,,Green,No,980,245,51,Green,Green,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Simple,everyday; formal,5,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineSailor3,144,11637,pwSRnvR5A9iHGCnto,2D75
sailor skirt,,,Light blue,No,980,245,51,Aqua,Aqua,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,Summer,Womanly,Simple,Simple,everyday; formal,6,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineSailor2,144,11636,v9amX7ZmthPWsQnpv,2D74
sailor skirt,,,Purple,No,980,245,51,Purple,Purple,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Simple,everyday; formal,7,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineSailor5,144,11639,Y7AR5HNuEjHdc5Tzo,2D77
sailor skirt,,,Brown,No,980,245,51,Brown,Brown,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Simple,everyday; formal,8,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineSailor4,144,11638,vAu3YFBGbgpEZf4g4,2D76
Santa pants,,,,No,2150,537,51,Red,White,1x1,1900.0,Poki,Able Sisters,Available from Able Sisters shop only,Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,Winter,All Year,Free,Simple,,fairy tale; party; work,1,No,For sale,1.6.0,Yes,BottomsTexPantsNormalSantaRed,158,3391,S2eocm6zSbGqeWxvj,0D3F
satin pants,,,Dark red,No,880,220,51,Red,Red,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Summer,,Free,Simple,Elegant,everyday; formal; party,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideSatin4,459,9722,ejhLLbFYyibcmLk76,25FA
satin pants,,,Ruby red,No,880,220,51,Red,Red,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Summer,,Free,Simple,Elegant,everyday; formal; party,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideSatin5,459,9723,tcX5Dbdo9GqKajYFZ,25FB
satin pants,,,Pink,No,880,220,51,Pink,Pink,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Summer,,Free,Simple,Elegant,everyday; formal; party,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideSatin3,459,9721,wuRwD6B6TKJzDKN2Z,25F9
satin pants,,,Green,No,880,220,51,Green,Green,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Summer,,Free,Simple,Elegant,everyday; formal; party,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideSatin0,459,4593,GxjYkjG67sTMf7Bph,11F1
satin pants,,,Blue,No,880,220,51,Blue,Blue,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Summer,,Free,Simple,Elegant,everyday; formal; party,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideSatin1,459,9719,Cv73Mivga3BMPQi6Y,25F7
satin pants,,,Light purple,No,880,220,51,Purple,Purple,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Summer,,Free,Simple,Elegant,everyday; formal; party,6,No,For sale,1.0.0,Yes,BottomsTexPantsWideSatin2,459,9720,s7c8KYtvMbvpWS4Fa,25F8
satin pants,,,Brown,No,880,220,51,Brown,Brown,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Summer,,Free,Simple,Elegant,everyday; formal; party,7,No,For sale,1.0.0,Yes,BottomsTexPantsWideSatin6,459,9724,BsHXxcYcWHPisPBpN,25FC
school pants,,,Black,No,880,220,51,Black,Blue,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Simple,Simple,everyday; formal,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideGakuran0,905,5873,jRJWoEy8giJ8vTfeW,16F1
school pants,,,White,No,880,220,51,White,Blue,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,everyday; formal,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideGakuran3,905,11400,yzSg5aLnmRQPFMq9G,2C88
school pants,,,Gray,No,880,220,51,Gray,Blue,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,everyday; formal,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideGakuran5,905,11402,DBdd789ANhHo6Rioa,2C8A
school pants,,,Berry red,No,880,220,51,Red,Blue,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,everyday; formal,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideGakuran1,905,11398,K5wigHETture6F8WJ,2C86
school pants,,,Green,No,880,220,51,Green,Blue,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,everyday; formal,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideGakuran2,905,11399,s2QgJ5xFH2X9ChNFK,2C87
school pants,,,Blue,No,880,220,51,Blue,Blue,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,everyday; formal,6,No,For sale,1.0.0,Yes,BottomsTexPantsWideGakuran6,905,11403,4csWpqivK7ihagJ5N,2C8B
school pants,,,Purple,No,880,220,51,Purple,Blue,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,everyday; formal,7,No,For sale,1.0.0,Yes,BottomsTexPantsWideGakuran4,905,11401,aPrngiviQRAuYXBKg,2C89
silk floral-print pants,,,Gray,No,1440,360,51,Gray,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Cute,everyday,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChinashort3,308,11381,AdAkpgTXeSK38wECL,2C75
silk floral-print pants,,,Pink,No,1440,360,51,Pink,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Cute,Cute,everyday,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChinashort0,308,4329,GySRYxWcFCDwjcTrN,10E9
silk floral-print pants,,,Orange,No,1440,360,51,Orange,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Cute,everyday,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChinashort6,308,11384,pFvaJEThJ2ELDxzEi,2C78
silk floral-print pants,,,Mustard,No,1440,360,51,Yellow,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Cute,everyday,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChinashort2,308,11380,8PZtKDYDJxzJrSMG5,2C74
silk floral-print pants,,,Green,No,1440,360,51,Green,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Cute,everyday,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChinashort5,308,11383,mCqZoXsD39DPcKxuf,2C77
silk floral-print pants,,,Blue,No,1440,360,51,Blue,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Cute,everyday,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChinashort1,308,11379,3kcrgRouLd9EdNPhP,2C73
silk floral-print pants,,,Purple,No,1440,360,51,Purple,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Cute,everyday,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChinashort4,308,11382,QztuYyBLJwHvejBBL,2C76
silk pants,,,Black,No,1440,360,51,Black,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Elegant,Gorgeous,everyday; formal,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChina4,309,11362,hMNpGQLuNCaddRo3Y,2C62
silk pants,,,Red,No,1440,360,51,Red,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Elegant,Gorgeous,everyday; formal,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChina1,309,11359,KicyT4MA4AMQyHX7W,2C5F
silk pants,,,Yellow,No,1440,360,51,Yellow,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Elegant,Gorgeous,everyday; formal,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChina3,309,11361,n7o6oSLQRmybRvvhP,2C61
silk pants,,,Green,No,1440,360,51,Green,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Elegant,Gorgeous,everyday; formal,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChina0,309,4330,P5xEL333ZPeSTDXsJ,10EA
silk pants,,,Blue,No,1440,360,51,Blue,Yellow,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Elegant,Gorgeous,everyday; formal,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalChina2,309,11360,LxC4HNJtfJbvAGqpJ,2C60
ski pants,,,Ruby red,No,1560,390,51,Pink,Purple,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Free,Active,Active,outdoorsy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideSki2,374,11408,nDiGP8wp2Zrsxbqnt,2C90
ski pants,,,Red,No,1560,390,51,Orange,Aqua,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Free,Active,Active,outdoorsy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideSki1,374,11407,D4QQiQZNBmEs4ZBp4,2C8F
ski pants,,,Yellow,No,1560,390,51,Yellow,Pink,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,Winter,Free,Active,Active,outdoorsy; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideSki5,374,11411,MXkckHi2iqMPvo9JN,2C93
ski pants,,,Turquoise,No,1560,390,51,Green,Blue,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Free,Active,Active,outdoorsy; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideSki0,374,4450,veCodAXXupKXyHvW2,1162
ski pants,,,Light blue,No,1560,390,51,Aqua,Red,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Free,Active,Active,outdoorsy; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideSki4,374,11410,7r5tu9eNC49zqu69c,2C92
ski pants,,,Blue,No,1560,390,51,Blue,Green,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,,Free,Active,Active,outdoorsy; sporty,6,No,For sale,1.0.0,Yes,BottomsTexPantsWideSki3,374,11409,Qh9i4Py67kRJM9uEu,2C91
slacks,,,White,No,1300,325,51,White,Brown,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,formal; party; work,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSlacks6,126,11282,guZekCACL5z9X2eWg,2C12
slacks,,,Gray,No,1300,325,51,Gray,Brown,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Simple,Simple,formal; party; work,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSlacks1,126,11277,QtRvky3BhimPDzHQ5,2C0D
slacks,,,Black,No,1300,325,51,Black,Brown,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Simple,Simple,formal; party; work,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSlacks0,126,3310,JodCXpM9mB63mpKBq,0CEE
slacks,,,Red,No,1300,325,51,Red,Brown,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,formal; party; work,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSlacks3,126,11279,NxbZ4kY7Jc5BEHKcw,2C0F
slacks,,,Blue,No,1300,325,51,Aqua,Brown,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,formal; party; work,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSlacks2,126,11278,BBdY6xFyKd7NFi9Sq,2C0E
slacks,,,Navy blue,No,1300,325,51,Blue,Brown,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,formal; party; work,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSlacks4,126,11280,uruX8srKHwkmgGaMp,2C10
slacks,,,Beige,No,1300,325,51,Beige,Brown,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Simple,Simple,formal; party; work,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSlacks5,126,11281,5inNgsCdz53jbj3DA,2C11
soccer shorts,,,White,No,980,245,51,White,White,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Active,Active,sporty; work,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer5,1091,12075,bf8ML7toRrpW6eWca,2F2B
soccer shorts,,,Black,No,980,245,51,Black,Black,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Active,Active,sporty; work,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer7,1091,12077,BFPsmjvrrcu74Lo6r,2F2D
soccer shorts,,,Red,No,980,245,51,Red,Red,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Active,Active,sporty; work,3,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer1,1091,12071,AetZbMxSdazTnAtgE,2F27
soccer shorts,,,Orange,No,980,245,51,Orange,Orange,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Active,Active,sporty; work,4,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer6,1091,12076,TJgJtXnWygz45W6Rx,2F2C
soccer shorts,,,Green,No,980,245,51,Green,Green,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Active,Active,sporty; work,5,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer0,1091,9840,FrC7cM8Wayr7jjgfk,2670
soccer shorts,,,Light blue,No,980,245,51,Aqua,Aqua,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Active,Active,sporty; work,6,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer4,1091,12074,6GvhiTLPC4f6DziZD,2F2A
soccer shorts,,,Blue,No,980,245,51,Blue,Blue,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Active,Active,sporty; work,7,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer3,1091,12073,kfwPmWexXT2RBKvxF,2F29
soccer shorts,,,Navy blue,No,980,245,51,Blue,Blue,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Active,Active,sporty; work,8,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer2,1091,12072,eQ6czDsneCgGYKgpP,2F28
spangle shorts,,,Silver,No,980,245,51,Gray,Gray,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Gorgeous,Gorgeous,party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins3,852,9179,cCGawq7fuvSd9tDSm,23DB
spangle shorts,,,Black,No,980,245,51,Black,Black,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Gorgeous,Gorgeous,party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins4,852,9180,yyi6FBSXf28PSSyN8,23DC
spangle shorts,,,Red,No,980,245,51,Red,Red,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Gorgeous,Gorgeous,party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins0,852,5723,Ebx86H8miQETsNzrN,165B
spangle shorts,,,Pink,No,980,245,51,Pink,Pink,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Gorgeous,Gorgeous,party; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins5,852,9181,NS33yYMvjCer5kP4d,23DD
spangle shorts,,,Gold,No,980,245,51,Yellow,Yellow,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Gorgeous,Gorgeous,party; theatrical,5,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins2,852,9178,yGeKmvaR5AnguvsGG,23DA
spangle shorts,,,Green,No,980,245,51,Green,Green,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Gorgeous,Gorgeous,party; theatrical,6,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins6,852,9182,ZbAbTKd9Az3S9x6FE,23DE
spangle shorts,,,Navy blue,No,980,245,51,Blue,Blue,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Gorgeous,Gorgeous,party; theatrical,7,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins1,852,9177,jj7Gpk9hu654MnBkp,23D9
spangle shorts,,,Purple,No,980,245,51,Purple,Purple,1x1,880.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Gorgeous,Gorgeous,party; theatrical,8,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins7,852,9183,qMrKr2APmp4KYqTij,23DF
sporty skirt,,,Gray,No,800,200,51,Gray,Gray,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxSweat0,287,4283,bRuo3F5XTqxuiPQiv,10BB
sporty skirt,,,Pink,No,800,200,51,Pink,Pink,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxSweat1,287,9245,P5FeggP5bCffv2Ypo,241D
sporty skirt,,,Green,No,800,200,51,Green,Green,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxSweat3,287,9247,DNqwHFm5KbZJgZFs4,241F
sporty skirt,,,Blue,No,800,200,51,Aqua,Aqua,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxSweat2,287,9246,BA4eMwwegF4WMRM9T,241E
striped bell-bottoms,,,Red,No,1320,330,51,Red,Blue,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Elegant,Active,party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideMultistripe1,853,8851,db24g2WEcY7WSkfwt,2293
striped bell-bottoms,,,Orange,No,1320,330,51,Orange,White,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Elegant,Active,party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideMultistripe3,853,8853,otYfpq53PEEzrJgfC,2295
striped bell-bottoms,,,Yellow,No,1320,330,51,Yellow,White,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Elegant,Active,party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideMultistripe0,853,5724,ZmwMF86vxKmEyiitP,165C
striped bell-bottoms,,,Green,No,1320,330,51,Green,Blue,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Elegant,Active,party; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideMultistripe2,853,8852,yJZjSfnbT8sinEnKE,2294
striped pants,,,Black,No,1100,275,51,Black,White,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,everyday; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder4,128,9238,xm3zxASYwjThmz2cq,2416
striped pants,,,Red,No,1100,275,51,Red,White,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder3,128,9237,bm2eXt7CEb4d3uXpG,2415
striped pants,,,Orange,No,1100,275,51,Orange,White,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder1,128,9235,FY3CHREweJxMhafhc,2413
striped pants,,,Green,No,1100,275,51,Green,White,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,everyday; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder2,128,9236,ae64JHvFiDgE8roow,2414
striped pants,,,Blue,No,1100,275,51,Blue,White,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Simple,Simple,everyday; comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder0,128,3312,nQCk2KLZAN67hyYNr,0CF0
striped shorts,,,Red,No,1320,330,51,Red,Colorful,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Elegant,party; theatrical; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotMultistripe2,844,8846,r9Tu7SgxzGRRu9rWx,228E
striped shorts,,,Pink,No,1320,330,51,Pink,Colorful,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Elegant,party; theatrical; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotMultistripe0,844,5705,LDhAEhqfkHmbMc355,1649
striped shorts,,,Yellow,No,1320,330,51,Yellow,Colorful,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Elegant,party; theatrical; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotMultistripe3,844,8847,pcJZrB7EQYmoev9FD,228F
striped shorts,,,Blue,No,1320,330,51,Blue,Colorful,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Cute,Elegant,party; theatrical; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotMultistripe1,844,8845,xtJBJ2Ju9CTJrErmd,228D
surfing shorts,,,Gray,No,700,175,51,Gray,Black,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; sporty; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf4,420,9106,8XhmzxJgexm9z8msw,2392
surfing shorts,,,Pink,No,700,175,51,Pink,Red,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; sporty; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf3,420,9105,zSokS7N87o5jGQ4mY,2391
surfing shorts,,,Green,No,700,175,51,Green,Green,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; sporty; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf2,420,9104,erBndA9ARkAhRLNaq,2390
surfing shorts,,,Blue,No,700,175,51,Aqua,Blue,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; sporty; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf0,420,4515,gxEHYhqPKdQhML9vk,11A3
surfing shorts,,,Purple,No,700,175,51,Purple,Purple,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Active,Active,outdoorsy; sporty; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf1,420,9103,R626fn6vEPWWe5tZ6,238F
