Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Cyrus Customize Price,Buy,Sell,HHA Base Points,HHA Concept 1,HHA Concept 2,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
Tipper's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCow01_Remake_4_0,4_0,6796,bqinkGFbu2nAdzNKZ,1A8C,"(4, 0)"
Tipper's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCow01_Remake_5_0,5_0,6796,33w7ptNDMW8BCrheu,1A8C,"(5, 0)"
Tipper's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCow01_Remake_6_0,6_0,6796,FCYSa6WyFPPwZhRkP,1A8C,"(6, 0)"
Tipper's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCow01_Remake_7_0,7_0,6796,PdamrhNhuCdMqna2C,1A8C,"(7, 0)"
Toby's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.9.0,Yes,BromideNpcNmlRbt20_Remake_0_0,0_0,11120,qEMBCEit9A9Zm8unf,2B70,"(0, 0)"
Toby's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.9.0,Yes,BromideNpcNmlRbt20_Remake_1_0,1_0,11120,SM6w6prSTvKKm9pEC,2B70,"(1, 0)"
Toby's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.9.0,Yes,BromideNpcNmlRbt20_Remake_2_0,2_0,11120,mhtPNXKQPDAq7GNCK,2B70,"(2, 0)"
Toby's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.9.0,Yes,BromideNpcNmlRbt20_Remake_3_0,3_0,11120,vtThHsPxtPRQaoz69,2B70,"(3, 0)"
Toby's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.9.0,Yes,BromideNpcNmlRbt20_Remake_4_0,4_0,11120,HZ6vvQjLJexEvR8x2,2B70,"(4, 0)"
Toby's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.9.0,Yes,BromideNpcNmlRbt20_Remake_5_0,5_0,11120,v5Tut9Lzp4CHTMakJ,2B70,"(5, 0)"
Toby's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.9.0,Yes,BromideNpcNmlRbt20_Remake_6_0,6_0,11120,PLJj7tsWSThETdces,2B70,"(6, 0)"
Toby's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.9.0,Yes,BromideNpcNmlRbt20_Remake_7_0,7_0,11120,HQCrBoXn39b43GCd5,2B70,"(7, 0)"
Tom Nook's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Brown,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpRco_Remake_0_0,0_0,14254,Hgcq7pQhggvrQM34C,37AE,"(0, 0)"
Tom Nook's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Brown,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpRco_Remake_1_0,1_0,14254,erb9XTFNaWzkszCu5,37AE,"(1, 0)"
Tom Nook's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Brown,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpRco_Remake_2_0,2_0,14254,ybB5avGKB8vP6k3dE,37AE,"(2, 0)"
Tom Nook's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Brown,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpRco_Remake_3_0,3_0,14254,Fxqvjxfwg2BBwz7Su,37AE,"(3, 0)"
Tom Nook's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Brown,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpRco_Remake_4_0,4_0,14254,vyEDhjXHaQbExCgSc,37AE,"(4, 0)"
Tom Nook's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Brown,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpRco_Remake_5_0,5_0,14254,3LRee36ndvZogLBW2,37AE,"(5, 0)"
Tom Nook's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Brown,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpRco_Remake_6_0,6_0,14254,PBaaGtrX9WkqTsJ65,37AE,"(6, 0)"
Tom Nook's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Brown,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpRco_Remake_7_0,7_0,14254,Ekup5W8huynrDEbCs,37AE,"(7, 0)"
Tom's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat15_Remake_0_0,0_0,6761,YmNEptkDTLJGrtPQh,1A69,"(0, 0)"
Tom's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat15_Remake_1_0,1_0,6761,5cY6rk8TLL5qLSwar,1A69,"(1, 0)"
Tom's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat15_Remake_2_0,2_0,6761,LmbeWZxixrZXZ4Y3a,1A69,"(2, 0)"
Tom's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat15_Remake_3_0,3_0,6761,JErAw2BQdoJY9q3Dk,1A69,"(3, 0)"
Tom's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat15_Remake_4_0,4_0,6761,QAg5WekRvvNuPSjx3,1A69,"(4, 0)"
Tom's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat15_Remake_5_0,5_0,6761,xZyScXwHGRrYhjY8b,1A69,"(5, 0)"
Tom's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat15_Remake_6_0,6_0,6761,wk7pu35e3427z9Yka,1A69,"(6, 0)"
Tom's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlCat15_Remake_7_0,7_0,6761,QkYZbqdcFosQ72q5S,1A69,"(7, 0)"
Tortimer's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,0,,,Yellow,Blue,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpTtlA_Remake_0_0,0_0,405,SFbW5jmTDgfdmvKMN,0195,"(0, 0)"
Tortimer's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,0,,,Yellow,Blue,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpTtlA_Remake_1_0,1_0,405,vW7iihXKXcALRbyFe,0195,"(1, 0)"
Tortimer's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,0,,,Yellow,Blue,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpTtlA_Remake_2_0,2_0,405,pLKiTeuXrFw6hT5Mb,0195,"(2, 0)"
Tortimer's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,0,,,Yellow,Blue,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpTtlA_Remake_3_0,3_0,405,66TihKhyRqKSX7aHr,0195,"(3, 0)"
Tortimer's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,0,,,Yellow,Blue,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpTtlA_Remake_4_0,4_0,405,yA8bnieLJmRytn44H,0195,"(4, 0)"
Tortimer's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,0,,,Yellow,Blue,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpTtlA_Remake_5_0,5_0,405,56XbYFAoJFFi4pcDR,0195,"(5, 0)"
Tortimer's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,0,,,Yellow,Blue,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpTtlA_Remake_6_0,6_0,405,zNkxtv6ztLy43Nyap,0195,"(6, 0)"
Tortimer's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,0,,,Yellow,Blue,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpTtlA_Remake_7_0,7_0,405,v9gxShM3B6mTX3zQY,0195,"(7, 0)"
Truffles's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig01_Remake_0_0,0_0,6645,Ht4urWqcfj4d6BRxB,19F5,"(0, 0)"
Truffles's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig01_Remake_1_0,1_0,6645,iXGYPEJ5pSddyDpeC,19F5,"(1, 0)"
Truffles's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig01_Remake_2_0,2_0,6645,Wzmctq8mHzxSBonfe,19F5,"(2, 0)"
Truffles's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig01_Remake_3_0,3_0,6645,JXDXNba4Zk254jsmJ,19F5,"(3, 0)"
Truffles's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig01_Remake_4_0,4_0,6645,o7BQFiAEGAzqMvqwJ,19F5,"(4, 0)"
Truffles's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig01_Remake_5_0,5_0,6645,h8k8zQuyy9j8rTRzv,19F5,"(5, 0)"
Truffles's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig01_Remake_6_0,6_0,6645,z6SRN7xtmiEz93fvo,19F5,"(6, 0)"
Truffles's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig01_Remake_7_0,7_0,6645,v2gzPuMGbseqZNzyr,19F5,"(7, 0)"
Tucker's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp09_Remake_0_0,0_0,6481,Nbb9eSbnTHuMFYB4o,1951,"(0, 0)"
Tucker's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp09_Remake_1_0,1_0,6481,NoQCtxPxteCB755gh,1951,"(1, 0)"
Tucker's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp09_Remake_2_0,2_0,6481,3W5uAwfvR5ksr6otK,1951,"(2, 0)"
Tucker's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp09_Remake_3_0,3_0,6481,kGbmx4cCkeKmqrohM,1951,"(3, 0)"
Tucker's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp09_Remake_4_0,4_0,6481,9vSES5HJhJ3QA8yhZ,1951,"(4, 0)"
Tucker's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp09_Remake_5_0,5_0,6481,kkzsfxWxHH2uhYJKn,1951,"(5, 0)"
Tucker's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp09_Remake_6_0,6_0,6481,7928YCdyXaghnLwBb,1951,"(6, 0)"
Tucker's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlElp09_Remake_7_0,7_0,6481,Dt4xiFTHSuAiLwqxt,1951,"(7, 0)"
Tulin's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Beige,1x1,,,High Friendship,,,Not in catalog,3.0.0,Yes,BromideNpcNmlBrd20_Remake_0_0,0_0,1285,C38RGtXyTrRjqD8qM,0505,"(0, 0)"
Tulin's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Beige,1x1,,,High Friendship,,,Not in catalog,3.0.0,Yes,BromideNpcNmlBrd20_Remake_1_0,1_0,1285,oDW6ubAhmuZYr5H2T,0505,"(1, 0)"
Tulin's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Beige,1x1,,,High Friendship,,,Not in catalog,3.0.0,Yes,BromideNpcNmlBrd20_Remake_2_0,2_0,1285,4EWc9TZM2R6CraKnm,0505,"(2, 0)"
Tulin's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Beige,1x1,,,High Friendship,,,Not in catalog,3.0.0,Yes,BromideNpcNmlBrd20_Remake_3_0,3_0,1285,u8rGWSHCKRfhKowCd,0505,"(3, 0)"
Tulin's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Beige,1x1,,,High Friendship,,,Not in catalog,3.0.0,Yes,BromideNpcNmlBrd20_Remake_4_0,4_0,1285,27MtDPEi4oKXFF8aQ,0505,"(4, 0)"
Tulin's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Beige,1x1,,,High Friendship,,,Not in catalog,3.0.0,Yes,BromideNpcNmlBrd20_Remake_5_0,5_0,1285,CCEGRZD89C3BRGhRc,0505,"(5, 0)"
Tulin's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Beige,1x1,,,High Friendship,,,Not in catalog,3.0.0,Yes,BromideNpcNmlBrd20_Remake_6_0,6_0,1285,wyPZoaiqM9nuWRTDK,0505,"(6, 0)"
Tulin's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Beige,1x1,,,High Friendship,,,Not in catalog,3.0.0,Yes,BromideNpcNmlBrd20_Remake_7_0,7_0,1285,4XnPhX786ksGeG2YK,0505,"(7, 0)"
Tutu's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea07_Remake_0_0,0_0,6471,vKAqNQwPxKaC4hq3f,1947,"(0, 0)"
Tutu's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea07_Remake_1_0,1_0,6471,9sPG5cv3e28kWnPKM,1947,"(1, 0)"
Tutu's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea07_Remake_2_0,2_0,6471,g3Sdex6faREYJfrmv,1947,"(2, 0)"
Tutu's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea07_Remake_3_0,3_0,6471,h5KFeaHWbXcb63haF,1947,"(3, 0)"
Tutu's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea07_Remake_4_0,4_0,6471,XDEGg2vobcXimy4KF,1947,"(4, 0)"
Tutu's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea07_Remake_5_0,5_0,6471,L6hp6y5wvsRMRSA5r,1947,"(5, 0)"
Tutu's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea07_Remake_6_0,6_0,6471,opXAgNtFo5kbc4fjJ,1947,"(6, 0)"
Tutu's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea07_Remake_7_0,7_0,6471,qvcmmHsMT4BC6XJaA,1947,"(7, 0)"
Twiggy's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd03_Remake_0_0,0_0,6593,roZ9myYvrYC2xQppq,19C1,"(0, 0)"
Twiggy's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd03_Remake_1_0,1_0,6593,5H6BjCyiioCDGuxGA,19C1,"(1, 0)"
Twiggy's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd03_Remake_2_0,2_0,6593,czFu8SEwBGGDGWS8x,19C1,"(2, 0)"
Twiggy's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd03_Remake_3_0,3_0,6593,g92rahKKCmswg3m9Q,19C1,"(3, 0)"
Twiggy's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd03_Remake_4_0,4_0,6593,kCAAcd7x7aRfN6HJ5,19C1,"(4, 0)"
Twiggy's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd03_Remake_5_0,5_0,6593,sBTHGXhmoPrqwZwXA,19C1,"(5, 0)"
Twiggy's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd03_Remake_6_0,6_0,6593,vekdYyLCWMhyj8FMK,19C1,"(6, 0)"
Twiggy's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Yellow,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd03_Remake_7_0,7_0,6593,uGkG22yWNH2GF8NXD,19C1,"(7, 0)"
Tybalt's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlTig02_Remake_0_0,0_0,6725,iKHyZZxDxEJqDyfeM,1A45,"(0, 0)"
Tybalt's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlTig02_Remake_1_0,1_0,6725,QSiQWqzcCCs6c7tB7,1A45,"(1, 0)"
Tybalt's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlTig02_Remake_2_0,2_0,6725,EJNrEQF7dEje7scAb,1A45,"(2, 0)"
Tybalt's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlTig02_Remake_3_0,3_0,6725,WS2et5cB3phjjpwfo,1A45,"(3, 0)"
Tybalt's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlTig02_Remake_4_0,4_0,6725,4o8ZTrFJHh4kp57gR,1A45,"(4, 0)"
Tybalt's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlTig02_Remake_5_0,5_0,6725,TJoyDbJymwJRsCnPg,1A45,"(5, 0)"
Tybalt's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlTig02_Remake_6_0,6_0,6725,Wgs8FrcAa7tQgsAkw,1A45,"(6, 0)"
Tybalt's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Orange,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlTig02_Remake_7_0,7_0,6725,rW9fBPqchn8ZycKkv,1A45,"(7, 0)"
Ursala's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea08_Remake_0_0,0_0,6482,Aj29Xo8d4B52AaWfL,1952,"(0, 0)"
Ursala's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea08_Remake_1_0,1_0,6482,aTEi3E8GiSi3eLLDT,1952,"(1, 0)"
Ursala's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea08_Remake_2_0,2_0,6482,KE2zo3PK7fJbcusbL,1952,"(2, 0)"
Ursala's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea08_Remake_3_0,3_0,6482,4axJoJjBRc67RLmCP,1952,"(3, 0)"
Ursala's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea08_Remake_4_0,4_0,6482,eAppkt985ChvKzE6z,1952,"(4, 0)"
Ursala's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea08_Remake_5_0,5_0,6482,vW7gdaCLvxa6r7XLX,1952,"(5, 0)"
Ursala's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea08_Remake_6_0,6_0,6482,xHERXw4QD4ppgbN6P,1952,"(6, 0)"
Ursala's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Yellow,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea08_Remake_7_0,7_0,6482,ecFFpcw3nZKEBJqZo,1952,"(7, 0)"
Velma's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlGoa06_Remake_0_0,0_0,6508,aJbmQjzHG9YMj3Eq9,196C,"(0, 0)"
Velma's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlGoa06_Remake_1_0,1_0,6508,mhXMuB2cJouNA2Hb5,196C,"(1, 0)"
Velma's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlGoa06_Remake_2_0,2_0,6508,ScaAZYKreemH5q7eX,196C,"(2, 0)"
Velma's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlGoa06_Remake_3_0,3_0,6508,Xv3MYcecAvnFMrhuW,196C,"(3, 0)"
Velma's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlGoa06_Remake_4_0,4_0,6508,AZkqcKXrB3g7f6uKT,196C,"(4, 0)"
Velma's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlGoa06_Remake_5_0,5_0,6508,N2XGiBriQJAhNmfmE,196C,"(5, 0)"
Velma's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Pink,Brown,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlGoa06_Remake_6_0,6_0,6508,kQZvPBTHSowKPGw9x,196C,"(6, 0)"
