Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
hanging guide sign,,Yellow,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Yellow,Yellow,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_7,4_7,13926,ua95aSqJLRcthTJDM,3666,"(4, 224)"
hanging guide sign,,Green,Color,Default,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Green,White,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_0,5_0,13926,zeaehthG64XbvQDHv,3666,"(5, 0)"
hanging guide sign,,Green,Color,↑,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Green,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_1,5_1,13926,XhpGT4ZDRjYCX3yoB,3666,"(5, 32)"
hanging guide sign,,Green,Color,→,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Green,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_2,5_2,13926,865d2kBJnHjqpBWuF,3666,"(5, 64)"
hanging guide sign,,Green,Color,←,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Green,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_3,5_3,13926,odT93QR25QvMEvHPi,3666,"(5, 96)"
hanging guide sign,,Green,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Green,Red,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_4,5_4,13926,h994thiJGB7K5wj2h,3666,"(5, 128)"
hanging guide sign,,Green,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Green,Green,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_5,5_5,13926,JngAKiKbkvDy5dv8L,3666,"(5, 160)"
hanging guide sign,,Green,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Green,Blue,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_6,5_6,13926,X5NFp5PwJmT3c5yJQ,3666,"(5, 192)"
hanging guide sign,,Green,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Green,Yellow,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_7,5_7,13926,CSDNuzSTEnejKDGWT,3666,"(5, 224)"
hanging guide sign,,Brown,Color,Default,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Beige,Brown,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_0,6_0,13926,tD8HhFxxdPuTp7wwq,3666,"(6, 0)"
hanging guide sign,,Brown,Color,↑,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Beige,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_1,6_1,13926,co9rJoNJggbbNyuiR,3666,"(6, 32)"
hanging guide sign,,Brown,Color,→,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Beige,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_2,6_2,13926,pNMbPb5yj53Wfkfpf,3666,"(6, 64)"
hanging guide sign,,Brown,Color,←,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Beige,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_3,6_3,13926,75k8ZiSFzJbP2XPbd,3666,"(6, 96)"
hanging guide sign,,Brown,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Beige,Red,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_4,6_4,13926,rsmqSDRvzDyuG7NJz,3666,"(6, 128)"
hanging guide sign,,Brown,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Beige,Green,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_5,6_5,13926,oRJL2FJYn5AQSkpeT,3666,"(6, 160)"
hanging guide sign,,Brown,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Beige,Blue,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_6,6_6,13926,reBaMnSCsh5twK6sd,3666,"(6, 192)"
hanging guide sign,,Brown,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Beige,Yellow,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_7,6_7,13926,Q7H95554NF3n9BFvJ,3666,"(6, 224)"
hanging lightbulb,,Black,Cord color,,,No,No,No,,,,1000,1100,275,Black,White,990.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,workshop,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_0_0,0_0,13616,CnuXwWbfCKhvoogAn,3530,"(0, 0)"
hanging lightbulb,,Silver,Cord color,,,No,No,No,,,,1000,1100,275,Gray,White,990.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,workshop,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_1_0,1_0,13616,hHkRKdtztJdw2Gbc2,3530,"(1, 0)"
hanging lightbulb,,Gold,Cord color,,,No,No,No,,,,1000,1100,275,Yellow,White,990.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,workshop,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_2_0,2_0,13616,jzWQE8xk6Ty4FYjAS,3530,"(2, 0)"
hanging lightbulb,,Copper,Cord color,,,No,No,No,,,,1000,1100,275,Orange,White,990.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,workshop,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_3_0,3_0,13616,oQC8N7L43emnYz2sL,3530,"(3, 0)"
hanging monitor,,Black,Color,Presentation,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Black,White,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_0,0_0,13925,JgQFaaWnwnDCjFsoX,3665,"(0, 0)"
hanging monitor,,Black,Color,Video meeting,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Black,White,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_1,0_1,13925,EfexPdR2K7cNfna2k,3665,"(0, 32)"
hanging monitor,,Black,Color,Currency exchange,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Black,Black,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_2,0_2,13925,NyrF69dQnjigWadcn,3665,"(0, 64)"
hanging monitor,,Black,Color,Security footage,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Black,Gray,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_3,0_3,13925,GX729LyL5hvhbwmPt,3665,"(0, 96)"
hanging monitor,,Black,Color,Weather forecast,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Black,Aqua,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_4,0_4,13925,k4SWb2JnJNXMjzpGm,3665,"(0, 128)"
hanging monitor,,Black,Color,Operations data,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Black,Green,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_5,0_5,13925,EfaqRmQPMWY8KNvHH,3665,"(0, 160)"
hanging monitor,,Black,Color,Sports broadcast,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Black,Blue,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_6,0_6,13925,MQvic9T92frLqXQd4,3665,"(0, 192)"
hanging monitor,,Black,Color,Error screen,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Black,Blue,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_7,0_7,13925,4LPNKW8igRGLpkaLs,3665,"(0, 224)"
hanging monitor,,White,Color,Presentation,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,White,White,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_0,1_0,13925,7938NbySCXf4QBMiJ,3665,"(1, 0)"
hanging monitor,,White,Color,Video meeting,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,White,White,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_1,1_1,13925,ugX8ATuB7B3hRz7Ze,3665,"(1, 32)"
hanging monitor,,White,Color,Currency exchange,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,White,Black,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_2,1_2,13925,T9QqPtvwjCMjhwEB9,3665,"(1, 64)"
hanging monitor,,White,Color,Security footage,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,White,Gray,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_3,1_3,13925,W4qKj8qcq8Fgn6xaE,3665,"(1, 96)"
hanging monitor,,White,Color,Weather forecast,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,White,Aqua,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_4,1_4,13925,raMXjbK7vghhxrnW4,3665,"(1, 128)"
hanging monitor,,White,Color,Operations data,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,White,Green,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_5,1_5,13925,7aKssqFTMHFyGELb6,3665,"(1, 160)"
hanging monitor,,White,Color,Sports broadcast,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,White,Blue,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_6,1_6,13925,YKvsLr2vR6gutTF2j,3665,"(1, 192)"
hanging monitor,,White,Color,Error screen,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,White,Blue,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_7,1_7,13925,die9LhuqBgZTfrdSn,3665,"(1, 224)"
hanging monitor,,Silver,Color,Presentation,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Gray,White,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_0,2_0,13925,PiHurCSee4TvEC2zG,3665,"(2, 0)"
hanging monitor,,Silver,Color,Video meeting,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Gray,White,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_1,2_1,13925,Bfv5DKA2e32S7s2CA,3665,"(2, 32)"
hanging monitor,,Silver,Color,Currency exchange,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Gray,Black,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_2,2_2,13925,BmBro7Y5cLm9vncAr,3665,"(2, 64)"
hanging monitor,,Silver,Color,Security footage,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Gray,Gray,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_3,2_3,13925,sprpPmCQzfM3BxNbJ,3665,"(2, 96)"
hanging monitor,,Silver,Color,Weather forecast,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Gray,Aqua,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_4,2_4,13925,RiNQJCeiifDMJBydc,3665,"(2, 128)"
hanging monitor,,Silver,Color,Operations data,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Gray,Green,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_5,2_5,13925,xJ2CQ7SfFNtWRoiTY,3665,"(2, 160)"
hanging monitor,,Silver,Color,Sports broadcast,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Gray,Blue,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_6,2_6,13925,FNTMXXpZG4QAjjH6f,3665,"(2, 192)"
hanging monitor,,Silver,Color,Error screen,Display,No,No,Yes,Default; Custom,2.0,Normal,1700,3400,850,Gray,Blue,3100.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,restaurant,café,,,,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_7,2_7,13925,zYeaiiwiputXHM4pT,3665,"(2, 224)"
hanging shelves,,Light wood,Color,,,No,No,No,,,,1700,3500,875,Beige,Black,3200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,café,kitchen,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_0_0,0_0,13158,gBKfxTAZ3AQWyFdRw,3366,"(0, 0)"
hanging shelves,,Orange wood,Color,,,No,No,No,,,,1700,3500,875,Orange,Black,3200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,café,kitchen,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_1_0,1_0,13158,pEqxhBGdF7xkjhD73,3366,"(1, 0)"
hanging shelves,,Dark wood,Color,,,No,No,No,,,,1700,3500,875,Brown,Black,3200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,café,kitchen,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_2_0,2_0,13158,4yJDFQoPM8w3Bygzz,3366,"(2, 0)"
hanging shelves,,Vintage wood,Color,,,No,No,No,,,,1700,3500,875,Beige,Black,3200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,café,kitchen,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_3_0,3_0,13158,w4iZywtEuiSodWvdr,3366,"(3, 0)"
hanging shelves,,Natural wood,Color,,,No,No,No,,,,1700,3500,875,Brown,White,3200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,café,kitchen,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_4_0,4_0,13158,ybpJfhrQfm6S9kjYn,3366,"(4, 0)"
hanging shelves,,Black,Color,,,No,No,No,,,,1700,3500,875,Black,Black,3200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,café,kitchen,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_5_0,5_0,13158,Sgu6DHnaBx3jifABe,3366,"(5, 0)"
hanging shelves,,Green,Color,,,No,No,No,,,,1700,3500,875,Aqua,Black,3200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,café,kitchen,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_6_0,6_0,13158,RRJXtkXX72FckvEgt,3366,"(6, 0)"
hanging shelves,,Pink,Color,,,No,No,No,,,,1700,3500,875,Pink,White,3200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,café,kitchen,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_7_0,7_0,13158,48JeBN3hs4P2PLbSG,3366,"(7, 0)"
hanging sign,,,,SPECIAL,Variation,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,840,210,Red,Red,760.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,shop,supermarket,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_0,0_0,14346,26S5qwRMQAF6yJonM,380A,"(0, 0)"
hanging sign,,,,Tableware,Variation,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,840,210,Green,White,760.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,shop,supermarket,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_1,0_1,14346,cKwinC5yYnrxATLfq,380A,"(0, 32)"
hanging sign,,,,Café menu,Variation,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,840,210,Black,White,760.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,shop,supermarket,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_2,0_2,14346,dzKnPDKTNnP5Pp9xq,380A,"(0, 64)"
hanging sign,,,,WARNING,Variation,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,840,210,Yellow,Black,760.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,shop,supermarket,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_3,0_3,14346,3QMsp5K4dhwdfQZqu,380A,"(0, 96)"
hanging sign,,,,Heart,Variation,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,840,210,Pink,Pink,760.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,shop,supermarket,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_4,0_4,14346,LfoBy6BgxcoxzqGQd,380A,"(0, 128)"
hanging sign,,,,Hand-washing,Variation,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,840,210,Aqua,Aqua,760.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,shop,supermarket,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_5,0_5,14346,XThwHDF2GjSARHCFj,380A,"(0, 160)"
hanging sign,,,,Vintage sign,Variation,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,840,210,Beige,Beige,760.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,shop,supermarket,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_6,0_6,14346,JdHPDMzcifTm5D9mZ,380A,"(0, 192)"
hanging stage lights,,White,Light color,,,No,No,No,,,,1700,4500,1125,Black,White,4000.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,concert,,,,,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_0_0,0_0,13468,vtjYab9P2Wowa7Xry,349C,"(0, 0)"
hanging stage lights,,Yellow,Light color,,,No,No,No,,,,1700,4500,1125,Black,Yellow,4000.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,concert,,,,,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_1_0,1_0,13468,hM6H5JWFXjkn4FdZu,349C,"(1, 0)"
hanging stage lights,,Orange,Light color,,,No,No,No,,,,1700,4500,1125,Black,Orange,4000.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,concert,,,,,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_2_0,2_0,13468,Mssg8bvB4LMWYRjDK,349C,"(2, 0)"
hanging stage lights,,Red,Light color,,,No,No,No,,,,1700,4500,1125,Black,Red,4000.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,concert,,,,,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_3_0,3_0,13468,zuCbZseKiAXXQc5Su,349C,"(3, 0)"
hanging stage lights,,Pink,Light color,,,No,No,No,,,,1700,4500,1125,Black,Pink,4000.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,concert,,,,,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_4_0,4_0,13468,vJtnGwvSwMAhRFFNT,349C,"(4, 0)"
hanging stage lights,,Purple,Light color,,,No,No,No,,,,1700,4500,1125,Black,Purple,4000.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,concert,,,,,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_5_0,5_0,13468,cXMQBGzjmTpe39kE9,349C,"(5, 0)"
hanging stage lights,,Blue,Light color,,,No,No,No,,,,1700,4500,1125,Black,Blue,4000.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,concert,,,,,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_6_0,6_0,13468,MbrxbMF7yTf4quCfR,349C,"(6, 0)"
hanging stage lights,,Green,Light color,,,No,No,No,,,,1700,4500,1125,Black,Green,4000.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,concert,,,,,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_7_0,7_0,13468,hwTGzbSeXiB5AJtHr,349C,"(7, 0)"
horizontal split curtains,,Brown,Curtain rod,Plain,Curtain design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1800,450,Brown,White,1600.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,restaurant,city life,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_0,0_0,14620,qQvtF8qN6zC4GP8GA,391C,"(0, 0)"
horizontal split curtains,,Brown,Curtain rod,Cherry blossoms,Curtain design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1800,450,Brown,Red,1600.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,restaurant,city life,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_1,0_1,14620,PAFhnps5Peb2aTf3g,391C,"(0, 32)"
horizontal split curtains,,Brown,Curtain rod,Well-frame pattern (Igeta),Curtain design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1800,450,Brown,Blue,1600.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,restaurant,city life,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_2,0_2,14620,mjzFupGP3GjPKxQbC,391C,"(0, 64)"
horizontal split curtains,,Brown,Curtain rod,Bamboo,Curtain design,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1800,450,Brown,Green,1600.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,restaurant,city life,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_3,0_3,14620,e8BwhYiPj9Lo2wwn4,391C,"(0, 96)"
